MasterTable_ID,Alias,Latitude,Longitude,COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Oceaneering Unit Voltage,Type,TimeStamp,PDate,Date/Time/GMT
76339922,USFS 1079,,,0.003,0.005,16.7,1,329,14.7,14,7,14.1,21.9,0,,PM 2.5,3/13/22 23:05,3/13/22 23:05,3/13/22 23:05
76340306,USFS 1079,32.41901,-84.77396,,,,,,,,,,,,12.9,,3/13/22 23:56,3/13/22 23:57,3/13/22 23:57
76340378,USFS 1079,,,0.008,0.011,16.7,0.5,329,12.6,21,11,14.1,17.4,0,,PM 2.5,3/14/22 0:05,3/14/22 0:05,3/14/22 0:05
76340811,USFS 1079,,,0.003,0.004,16.6,0.5,329,9.5,28,14,14.1,13,0,,PM 2.5,3/14/22 1:05,3/14/22 1:05,3/14/22 1:05
76341248,USFS 1079,,,0.002,-0.002,16.7,0.4,329,6.5,40,20,14.1,9.8,0,,PM 2.5,3/14/22 2:05,3/14/22 2:05,3/14/22 2:05
76341716,USFS 1079,,,0.003,0.007,16.7,0.5,329,4.3,53,26,14.1,7.5,0,,PM 2.5,3/14/22 3:05,3/14/22 3:07,3/14/22 3:07
76342161,USFS 1079,,,0.006,0.003,16.7,0.6,329,2.3,74,36,14.1,5.5,0,,PM 2.5,3/14/22 4:05,3/14/22 4:05,3/14/22 4:05
76342609,USFS 1079,,,0.005,0.002,16.7,0.6,328,1.5,80,41,14.1,3.9,0,,PM 2.5,3/14/22 5:05,3/14/22 5:05,3/14/22 5:05
76343058,USFS 1079,,,0.003,0.005,16.7,0.7,328,1.1,83,43,14.1,3.2,0,,PM 2.5,3/14/22 6:05,3/14/22 6:05,3/14/22 6:05
76343519,USFS 1079,,,0.006,0.005,16.7,0.5,328,0.1,87,44,14.1,2.7,0,,PM 2.5,3/14/22 7:05,3/14/22 7:06,3/14/22 7:06
76343968,USFS 1079,,,0.006,0.009,16.7,0.4,329,-0.1,89,44,14.1,2.4,0,,PM 2.5,3/14/22 8:05,3/14/22 8:05,3/14/22 8:05
76344409,USFS 1079,,,0.008,0.008,16.7,0.5,329,-0.5,89,44,14.1,2.3,0,,PM 2.5,3/14/22 9:05,3/14/22 9:05,3/14/22 9:05
76344865,USFS 1079,,,0.004,0.004,16.7,0.5,329,-0.9,90,45,14.1,2,0,,PM 2.5,3/14/22 10:05,3/14/22 10:06,3/14/22 10:06
76345649,USFS 1079,,,0.003,0.001,16.7,0.4,329,-1,91,45,14.1,2,0,,PM 2.5,3/14/22 11:05,3/14/22 11:05,3/14/22 11:05
76346672,USFS 1079,,,0.012,0.016,16.7,0.5,329,-1,91,45,14,2.1,0,,PM 2.5,3/14/22 12:05,3/14/22 12:05,3/14/22 12:05
76348665,USFS 1079,,,0.013,-0.004,16.7,0.6,328,3.8,75,34,14.1,8.7,0,,PM 2.5,3/14/22 14:05,3/14/22 14:06,3/14/22 14:06
76349237,USFS 1079,,,0.005,0.007,16.7,0.8,328,10.5,51,22,14.1,15.3,0,,PM 2.5,3/14/22 15:06,3/14/22 15:07,3/14/22 15:07
76349919,USFS 1079,,,0.008,0.011,16.7,1.7,327,15.1,25,12,14,20.5,0,,PM 2.5,3/14/22 16:05,3/14/22 16:05,3/14/22 16:05
76350829,USFS 1079,,,0.013,0.013,16.7,2,326,17.1,17,9,14,22.6,0,,PM 2.5,3/14/22 17:05,3/14/22 17:05,3/14/22 17:05
76351723,USFS 1079,,,-0.001,-0.002,16.7,2,327,18.7,14,8,14,24.1,0,,PM 2.5,3/14/22 18:05,3/14/22 18:05,3/14/22 18:05
76352678,USFS 1079,,,0.005,0.001,16.7,1.8,327,20.2,15,8,14,26,0,,PM 2.5,3/14/22 19:05,3/14/22 19:05,3/14/22 19:05
76353598,USFS 1079,,,0.002,0.006,16.7,1.9,328,21.2,17,9,13.9,27.3,0,,PM 2.5,3/14/22 20:05,3/14/22 20:05,3/14/22 20:05
76354325,USFS 1079,,,0.005,0.005,16.7,1.8,328,21.5,19,9,13.9,28.2,0,,PM 2.5,3/14/22 21:05,3/14/22 21:05,3/14/22 21:05
76355386,USFS 1079,,,0.003,0.003,16.7,1.7,329,21.3,23,11,13.9,28.1,0,,PM 2.5,3/14/22 22:05,3/14/22 22:05,3/14/22 22:05
76356599,USFS 1079,,,0.007,0.006,16.7,1.4,327,20.4,28,13,13.9,26.1,0,,PM 2.5,3/14/22 23:05,3/14/22 23:05,3/14/22 23:05
76357563,USFS 1079,,,0.01,0.012,16.7,0.5,329,18.2,35,17,13.9,22.5,0,,PM 2.5,3/15/22 0:05,3/15/22 0:05,3/15/22 0:05
76358040,USFS 1079,,,0.008,0.009,16.6,0.7,329,15.2,43,21,14,18.8,0,,PM 2.5,3/15/22 1:05,3/15/22 1:05,3/15/22 1:05
76358487,USFS 1079,,,0.021,0.018,16.7,0.7,329,12.7,56,26,14,16,0,,PM 2.5,3/15/22 2:05,3/15/22 2:05,3/15/22 2:05
76358921,USFS 1079,,,0.032,0.038,16.7,0.8,329,11,68,31,14,14.4,0,,PM 2.5,3/15/22 3:05,3/15/22 3:05,3/15/22 3:05
76359458,USFS 1079,,,0.224,0.236,16.7,0.6,329,10.7,70,33,14,13.6,0,,PM 2.5,3/15/22 4:05,3/15/22 4:06,3/15/22 4:06
76359879,USFS 1079,,,0.17,0.158,16.7,0.7,329,10.5,72,32,13.9,13.7,0,,PM 2.5,3/15/22 5:05,3/15/22 5:05,3/15/22 5:05
76360304,USFS 1079,,,0.166,0.165,16.6,1,328,10.5,75,35,13.9,13.3,0,,PM 2.5,3/15/22 6:05,3/15/22 6:05,3/15/22 6:05
76360781,USFS 1079,,,0.027,0.023,16.7,1.3,326,13.5,74,40,14.2,14.3,0,,PM 2.5,3/15/22 7:05,3/15/22 7:05,3/15/22 7:05
76361221,USFS 1079,,,0.013,0.015,16.7,1.3,325,13.4,78,40,14.1,14.8,0,,PM 2.5,3/15/22 8:05,3/15/22 8:05,3/15/22 8:05
76361661,USFS 1079,,,0.012,0.008,16.7,1.3,325,12.8,80,41,14.2,14.4,0,,PM 2.5,3/15/22 9:05,3/15/22 9:05,3/15/22 9:05
76362122,USFS 1079,,,0.021,0.027,16.7,0.5,325,11.3,86,41,14.1,13.8,0,,PM 2.5,3/15/22 10:05,3/15/22 10:05,3/15/22 10:05
76362941,USFS 1079,,,0.029,0.026,16.7,0.4,325,10.7,89,42,14.1,13.8,0,,PM 2.5,3/15/22 11:05,3/15/22 11:05,3/15/22 11:05
76363872,USFS 1079,,,0.025,0.02,16.7,0.6,325,11.1,88,42,14.1,13.9,0,,PM 2.5,3/15/22 12:05,3/15/22 12:06,3/15/22 12:06
76364933,USFS 1079,,,0.01,0.013,16.7,0.6,325,11.9,85,41,14.1,14.5,0,,PM 2.5,3/15/22 13:05,3/15/22 13:05,3/15/22 13:05
76365555,USFS 1079,,,-0.005,-0.004,16.7,0.8,325,14.2,77,37,14.1,16.8,0,,PM 2.5,3/15/22 14:05,3/15/22 14:05,3/15/22 14:05
76366118,USFS 1079,,,-0.003,0,16.7,1.7,326,18.4,64,30,14.1,21.5,0,,PM 2.5,3/15/22 15:05,3/15/22 15:05,3/15/22 15:05
76366809,USFS 1079,,,0.012,0.006,16.7,2.6,326,20.4,60,27,14.1,24.5,0,,PM 2.5,3/15/22 16:05,3/15/22 16:05,3/15/22 16:05
76367358,USFS 1079,,,-0.002,0.002,16.7,2.4,325,20.5,60,29,14.1,23.6,0,,PM 2.5,3/15/22 17:05,3/15/22 17:05,3/15/22 17:05
76367936,USFS 1079,,,0.009,0.012,16.7,1.7,325,19.7,66,32,14.1,22.4,0,,PM 2.5,3/15/22 18:05,3/15/22 18:05,3/15/22 18:05
76368591,USFS 1079,,,0.037,0.026,16.7,1.2,325,17.6,85,41,14.1,20.1,0,,PM 2.5,3/15/22 19:05,3/15/22 19:05,3/15/22 19:05
76369206,USFS 1079,,,-0.005,-0.001,16.7,1.1,325,17.2,87,43,14.1,19.3,0,,PM 2.5,3/15/22 20:05,3/15/22 20:05,3/15/22 20:05
76369825,USFS 1079,,,-0.001,0.002,16.7,1.3,325,17.9,82,40,14.1,20.1,0,,PM 2.5,3/15/22 21:05,3/15/22 21:05,3/15/22 21:05
76370866,USFS 1079,,,0.023,0.022,16.7,1.4,325,18,82,40,14.1,20.2,0,,PM 2.5,3/15/22 22:05,3/15/22 22:05,3/15/22 22:05
76371991,USFS 1079,,,0.01,0.006,16.7,1.8,325,17.8,84,42,14.1,19.4,0,,PM 2.5,3/15/22 23:05,3/15/22 23:05,3/15/22 23:05
76372615,USFS 1079,32.41902,-84.77394,,,,,,,,,,,,13.1,,3/15/22 23:56,3/15/22 23:56,3/15/22 23:56
76372685,USFS 1079,,,0.012,0.015,16.7,1.3,325,17.2,87,44,14.1,18.8,0,,PM 2.5,3/16/22 0:05,3/16/22 0:05,3/16/22 0:05
76373121,USFS 1079,,,0.004,0,16.6,1.4,325,16.9,91,45,14,20.7,0,,PM 2.5,3/16/22 1:05,3/16/22 1:05,3/16/22 1:05
76373557,USFS 1079,,,0,0.006,16.7,1,325,16.1,95,45,14,21.5,0,,PM 2.5,3/16/22 2:05,3/16/22 2:05,3/16/22 2:05
76374006,USFS 1079,,,0.002,0.002,16.7,1.2,325,16,97,45,13.9,22,0,,PM 2.5,3/16/22 3:05,3/16/22 3:06,3/16/22 3:06
76374435,USFS 1079,,,0.004,0.005,16.7,1.6,325,16,96,45,13.9,22,0,,PM 2.5,3/16/22 4:05,3/16/22 4:05,3/16/22 4:05
76374980,USFS 1079,,,0.004,0.002,16.7,1.4,325,15.9,96,45,13.9,21.7,0,,PM 2.5,3/16/22 5:05,3/16/22 5:05,3/16/22 5:05
76386550,USFS 1079,,,0.004,0.002,16.7,1.4,325,15.9,96,45,13.9,21.7,0,,PM 2.5,3/16/22 19:36,3/16/22 19:37,3/16/22 19:37
76386917,USFS 1079,,,0,0,0,2,230,19.9,63,51,14.4,22.9,0,,PM 2.5,3/16/22 20:05,3/16/22 20:05,3/16/22 20:05
76387600,USFS 1079,,,0.016,0.022,14.1,0.7,172,15,88,47,14.1,18.9,256,,PM 2.5,3/16/22 21:05,3/16/22 21:05,3/16/22 21:05
76388776,USFS 1079,,,-0.004,-0.003,16.7,0.8,167,15.9,87,44,14.1,18.7,0,,PM 2.5,3/16/22 22:05,3/16/22 22:05,3/16/22 22:05
76390261,USFS 1079,,,0.002,0,16.7,1,261,18.5,70,34,14.2,21.7,0,,PM 2.5,3/16/22 23:05,3/16/22 23:05,3/16/22 23:05
76390909,USFS 1079,,,0.011,0.015,16.7,0.6,192,17.2,76,36,14.2,20.7,0,,PM 2.5,3/17/22 0:05,3/17/22 0:06,3/17/22 0:06
76391355,USFS 1079,,,0.017,0.01,16.6,0.6,131,15.2,85,41,14.2,18.1,0,,PM 2.5,3/17/22 1:05,3/17/22 1:05,3/17/22 1:05
76391793,USFS 1079,,,-0.003,0.007,16.7,0.6,106,13.6,94,45,14.1,17,0,,PM 2.5,3/17/22 2:05,3/17/22 2:05,3/17/22 2:05
76392245,USFS 1079,,,0.011,0.01,16.7,0.6,109,12.7,96,45,14.1,16.4,0,,PM 2.5,3/17/22 3:05,3/17/22 3:05,3/17/22 3:05
76392691,USFS 1079,,,0.011,0.011,16.7,0.4,131,12.1,96,45,14.1,15.4,0,,PM 2.5,3/17/22 4:05,3/17/22 4:05,3/17/22 4:05
76393135,USFS 1079,,,0.009,0.007,16.7,0.4,127,11,96,45,14.1,14.5,0,,PM 2.5,3/17/22 5:05,3/17/22 5:05,3/17/22 5:05
76393582,USFS 1079,,,0.016,0.013,16.7,0.4,132,10.3,97,45,14.1,13.9,0,,PM 2.5,3/17/22 6:05,3/17/22 6:05,3/17/22 6:05
76394022,USFS 1079,,,-0.004,0.002,16.7,0.5,130,9.8,97,45,14.1,13.6,0,,PM 2.5,3/17/22 7:05,3/17/22 7:05,3/17/22 7:05
76394489,USFS 1079,,,0.012,0.003,16.7,0.4,152,9.2,97,45,14.1,12.7,0,,PM 2.5,3/17/22 8:05,3/17/22 8:05,3/17/22 8:05
76394915,USFS 1079,,,0,0.002,16.7,0.5,138,8.9,97,45,14.1,12.7,0,,PM 2.5,3/17/22 9:05,3/17/22 9:05,3/17/22 9:05
76395392,USFS 1079,,,0.019,0.024,16.7,0.4,131,8.8,97,45,14.1,12.5,0,,PM 2.5,3/17/22 10:05,3/17/22 10:05,3/17/22 10:05
76396536,USFS 1079,,,0.009,0,16.7,0.4,117,8.6,97,45,14.1,12.4,0,,PM 2.5,3/17/22 11:05,3/17/22 11:05,3/17/22 11:05
76398165,USFS 1079,,,0.009,0.014,16.7,0.3,143,8.2,97,45,14.2,11.8,0,,PM 2.5,3/17/22 12:05,3/17/22 12:05,3/17/22 12:05
76400221,USFS 1079,,,-0.005,0.001,16.7,0.5,103,8.3,97,45,14.1,12.5,0,,PM 2.5,3/17/22 13:05,3/17/22 13:05,3/17/22 13:05
76401278,USFS 1079,,,-0.005,-0.005,16,0.9,61,10.2,97,45,14,15.7,256,,PM 2.5,3/17/22 14:05,3/17/22 14:05,3/17/22 14:05
76402278,USFS 1079,,,0.015,0.017,16.7,0.7,93,12,97,44,14.1,18.1,0,,PM 2.5,3/17/22 15:06,3/17/22 15:07,3/17/22 15:07
76406634,USFS 1079,32.37077,-84.84061,,,,,,,,,,,,14,,3/17/22 19:15,3/17/22 19:15,3/17/22 19:15
76425683,USFS 1079,32.37103,-84.84057,,,,,,,,,,,,12.5,,3/18/22 16:47,3/18/22 16:47,3/18/22 16:47
76426236,USFS 1079,90,0,,,,,,,,,,,,,,3/18/22 17:23,3/18/22 17:23,3/18/22 17:23
76465110,USFS 1079,32.37059,-84.84055,,,,,,,,,,,,12.3,,3/20/22 23:56,3/20/22 23:56,3/20/22 23:56
76496381,USFS 1079,,,-0.005,-0.005,16.7,1.2,177,19.8,60,28,14.1,22.6,0,,PM 2.5,3/22/22 15:34,3/22/22 15:34,3/22/22 15:34
76496729,USFS 1079,,,0.005,0.008,16.7,1.3,171,22,53,25,14.1,25.4,0,,PM 2.5,3/22/22 16:05,3/22/22 16:06,3/22/22 16:06
76497400,USFS 1079,,,0.006,0.007,16.7,1.5,164,24.3,45,22,14.1,27.2,0,,PM 2.5,3/22/22 17:05,3/22/22 17:05,3/22/22 17:05
76498181,USFS 1079,,,0.01,0.009,16.7,1.5,159,25.9,41,21,14.1,28.9,0,,PM 2.5,3/22/22 18:06,3/22/22 18:07,3/22/22 18:07
76499064,USFS 1079,,,0.007,0.008,16.7,1.4,144,27.6,37,18,14,31.2,0,,PM 2.5,3/22/22 19:05,3/22/22 19:05,3/22/22 19:05
76499949,USFS 1079,,,0.014,0.015,16.7,1.5,159,28.6,34,15,14,34.6,0,,PM 2.5,3/22/22 20:05,3/22/22 20:05,3/22/22 20:05
76500967,USFS 1079,,,0.015,0.016,16.7,1.6,158,29,33,13,13.9,36.2,0,,PM 2.5,3/22/22 21:05,3/22/22 21:05,3/22/22 21:05
76502576,USFS 1079,,,0.024,0.027,16.6,1.5,160,28.2,34,15,14.1,35.1,0,,PM 2.5,3/22/22 22:05,3/22/22 22:05,3/22/22 22:05
76504477,USFS 1079,,,0.03,0.025,16.7,1.3,158,26.3,39,18,14.1,31.1,0,,PM 2.5,3/22/22 23:05,3/22/22 23:05,3/22/22 23:05
76505534,USFS 1079,32.3708,-84.84059,,,,,,,,,,,,12.4,,3/22/22 23:56,3/22/22 23:56,3/22/22 23:56
76505662,USFS 1079,,,0.023,0.026,16.7,0.7,186,24.3,45,21,14,28.2,0,,PM 2.5,3/23/22 0:05,3/23/22 0:05,3/23/22 0:05
76506344,USFS 1079,,,0.029,0.02,16.6,1,157,23.6,47,24,14.1,26.5,0,,PM 2.5,3/23/22 1:05,3/23/22 1:06,3/23/22 1:06
76506940,USFS 1079,,,0.022,0.022,16.7,0.9,165,22.8,48,24,14.1,25.4,0,,PM 2.5,3/23/22 2:05,3/23/22 2:05,3/23/22 2:05
76507576,USFS 1079,,,0.023,0.026,16.7,1.1,178,22.7,51,25,14.1,25.2,0,,PM 2.5,3/23/22 3:05,3/23/22 3:05,3/23/22 3:05
76508203,USFS 1079,,,0.023,0.017,16.7,1.2,174,22.3,62,29,14.1,24.9,0,,PM 2.5,3/23/22 4:05,3/23/22 4:05,3/23/22 4:05
76508804,USFS 1079,,,0.022,0.025,16.7,1,176,20.4,76,35,14.1,23.3,0,,PM 2.5,3/23/22 5:05,3/23/22 5:05,3/23/22 5:05
76509405,USFS 1079,,,0.014,0.015,16.7,1.1,169,20.4,76,36,14.1,22.9,0,,PM 2.5,3/23/22 6:05,3/23/22 6:05,3/23/22 6:05
76509817,USFS 1079,,,0.016,0.016,16.7,0.7,177,20.2,77,36,14.1,23,0,,PM 2.5,3/23/22 7:05,3/23/22 7:05,3/23/22 7:05
76510201,USFS 1079,,,0.022,0.02,16.7,0.8,184,20.1,82,38,14.1,23,0,,PM 2.5,3/23/22 8:05,3/23/22 8:06,3/23/22 8:06
76510605,USFS 1079,,,0.034,0.04,16.7,1.1,178,19.9,89,42,14.1,22.3,0,,PM 2.5,3/23/22 9:05,3/23/22 9:05,3/23/22 9:05
76511045,USFS 1079,,,-0.005,-0.005,16.7,1.2,191,19.5,94,45,14,22.4,0,,PM 2.5,3/23/22 10:05,3/23/22 10:06,3/23/22 10:06
76512325,USFS 1079,,,0.004,0.002,16.7,1.2,188,19.4,96,45,13.9,23.3,0,,PM 2.5,3/23/22 11:05,3/23/22 11:06,3/23/22 11:06
76513683,USFS 1079,,,-0.005,-0.005,16.7,1.4,197,19.9,97,45,13.9,24.3,0,,PM 2.5,3/23/22 12:05,3/23/22 12:05,3/23/22 12:05
76515655,USFS 1079,,,0.029,0.029,16.7,0.9,190,20,97,45,14,24.1,0,,PM 2.5,3/23/22 13:05,3/23/22 13:05,3/23/22 13:05
76516602,USFS 1079,,,-0.004,0.006,16.7,1.3,198,20.6,97,45,13.9,24.9,0,,PM 2.5,3/23/22 14:05,3/23/22 14:06,3/23/22 14:06
76517540,USFS 1079,,,0.03,0.005,16.7,1.6,201,21.6,93,45,14.1,24.6,0,,PM 2.5,3/23/22 15:05,3/23/22 15:05,3/23/22 15:05
76518617,USFS 1079,,,-0.003,0.005,16.7,1.6,198,22.4,89,43,14.1,24.6,0,,PM 2.5,3/23/22 16:05,3/23/22 16:05,3/23/22 16:05
76519330,USFS 1079,,,-0.004,-0.001,16.7,1.8,205,22.9,84,40,14.1,25.4,0,,PM 2.5,3/23/22 17:05,3/23/22 17:05,3/23/22 17:05
76520424,USFS 1079,,,-0.005,-0.005,16.7,2.2,206,24.3,77,38,14.1,26.4,0,,PM 2.5,3/23/22 18:05,3/23/22 18:06,3/23/22 18:06
76521722,USFS 1079,,,-0.004,-0.001,16.7,2,201,24.9,74,35,14.1,27.7,0,,PM 2.5,3/23/22 19:05,3/23/22 19:05,3/23/22 19:05
76522999,USFS 1079,,,-0.001,0.001,16.7,2.3,206,25.1,69,33,14.1,27.8,0,,PM 2.5,3/23/22 20:06,3/23/22 20:07,3/23/22 20:07
76524072,USFS 1079,,,0.004,0.003,16.7,2.4,208,24.8,68,32,14.1,28.1,0,,PM 2.5,3/23/22 21:05,3/23/22 21:06,3/23/22 21:06
76525470,USFS 1079,,,-0.003,0.003,16.7,2.4,208,24.1,66,32,14.1,27,0,,PM 2.5,3/23/22 22:05,3/23/22 22:05,3/23/22 22:05
76527406,USFS 1079,,,0.011,0.008,16.7,2.2,215,23,67,32,14.1,26,0,,PM 2.5,3/23/22 23:05,3/23/22 23:06,3/23/22 23:06
76528493,USFS 1079,,,0.007,0.005,16.7,1.7,212,21.8,64,31,14.1,24.5,0,,PM 2.5,3/24/22 0:05,3/24/22 0:06,3/24/22 0:06
76528903,USFS 1079,,,0.013,0.013,16.6,1.3,212,20.4,67,33,14.1,23,0,,PM 2.5,3/24/22 1:05,3/24/22 1:05,3/24/22 1:05
76529462,USFS 1079,,,0.011,0.009,16.7,1.1,210,19.4,73,36,14.1,21.9,0,,PM 2.5,3/24/22 2:05,3/24/22 2:05,3/24/22 2:05
76529887,USFS 1079,,,0.01,0.011,16.7,0.9,205,18.6,77,37,14.1,21.3,0,,PM 2.5,3/24/22 3:05,3/24/22 3:05,3/24/22 3:05
76530319,USFS 1079,,,0.012,0.014,16.7,1,219,18.4,80,39,14.1,20.8,0,,PM 2.5,3/24/22 4:05,3/24/22 4:05,3/24/22 4:05
76530736,USFS 1079,,,-0.005,-0.005,16.7,0.9,303,18,63,31,14.1,20.5,0,,PM 2.5,3/24/22 5:05,3/24/22 5:06,3/24/22 5:06
76531151,USFS 1079,,,0.005,0.003,16.7,0.5,270,17,52,25,14.1,20,0,,PM 2.5,3/24/22 6:05,3/24/22 6:05,3/24/22 6:05
76531566,USFS 1079,,,0.007,0.004,16.7,0.4,257,16.2,57,27,14.1,19.4,0,,PM 2.5,3/24/22 7:05,3/24/22 7:05,3/24/22 7:05
76531970,USFS 1079,,,0.01,0.011,16.7,0.3,227,15.6,59,27,14.1,19.3,0,,PM 2.5,3/24/22 8:05,3/24/22 8:05,3/24/22 8:05
76532388,USFS 1079,,,0.004,0.007,16.7,0.4,237,14.4,65,29,14.1,18.3,0,,PM 2.5,3/24/22 9:05,3/24/22 9:06,3/24/22 9:06
76533030,USFS 1079,,,0.005,0.004,16.7,0.9,292,14.1,66,31,14.1,17.1,0,,PM 2.5,3/24/22 10:06,3/24/22 10:07,3/24/22 10:07
76534725,USFS 1079,,,0.006,0.005,16.7,0.8,328,13.4,67,32,14.1,16.3,0,,PM 2.5,3/24/22 11:05,3/24/22 11:05,3/24/22 11:05
76536929,USFS 1079,,,0.006,0.007,16.7,1,357,12.4,69,33,14.1,15.2,0,,PM 2.5,3/24/22 12:05,3/24/22 12:05,3/24/22 12:05
76538472,USFS 1079,,,0.009,0.008,16.7,0.6,326,12,71,34,14.1,14.8,0,,PM 2.5,3/24/22 13:05,3/24/22 13:06,3/24/22 13:06
76539483,USFS 1079,,,0,-0.005,16.7,1,23,12.5,62,31,14.1,15.3,0,,PM 2.5,3/24/22 14:05,3/24/22 14:07,3/24/22 14:07
76540161,USFS 1079,,,0,0.001,16.7,0.9,20,13.1,56,28,14.1,15.9,0,,PM 2.5,3/24/22 15:05,3/24/22 15:06,3/24/22 15:06
76540698,USFS 1079,,,0,0.004,16.7,0.7,6,14.5,50,25,14.1,17.7,0,,PM 2.5,3/24/22 16:06,3/24/22 16:07,3/24/22 16:07
76541279,USFS 1079,,,0,0.001,16.7,1.2,256,15.9,44,22,14.1,19.6,0,,PM 2.5,3/24/22 17:05,3/24/22 17:05,3/24/22 17:05
76542002,USFS 1079,,,0.004,0.003,16.7,1.6,255,17.5,38,20,14.1,21,0,,PM 2.5,3/24/22 18:06,3/24/22 18:07,3/24/22 18:07
76543024,USFS 1079,,,0.005,0.004,16.7,1.9,264,19.2,36,19,14.1,22.8,0,,PM 2.5,3/24/22 19:05,3/24/22 19:06,3/24/22 19:06
76544131,USFS 1079,,,-0.001,0.004,16.7,2.2,265,20.9,28,14,14.1,25.5,0,,PM 2.5,3/24/22 20:05,3/24/22 20:06,3/24/22 20:06
76545184,USFS 1079,,,0.005,-0.001,16.7,2,239,21.8,23,11,14.1,27.3,0,,PM 2.5,3/24/22 21:05,3/24/22 21:06,3/24/22 21:06
76546543,USFS 1079,,,0,0.002,16.7,1.9,261,21.7,22,11,14.1,27.8,0,,PM 2.5,3/24/22 22:05,3/24/22 22:05,3/24/22 22:05
76548428,USFS 1079,,,0.006,0.004,16.7,1.6,269,20.4,24,13,14.1,24.9,0,,PM 2.5,3/24/22 23:05,3/24/22 23:05,3/24/22 23:05
76549190,USFS 1079,32.37082,-84.84061,,,,,,,,,,,,12.7,,3/24/22 23:57,3/24/22 23:57,3/24/22 23:57
76549326,USFS 1079,,,0.004,0.008,16.7,1.2,264,19.2,28,15,14.1,22.1,0,,PM 2.5,3/25/22 0:05,3/25/22 0:06,3/25/22 0:06
76550257,USFS 1079,,,0.012,0.01,16.6,1.3,224,17.4,32,18,14.1,19.7,0,,PM 2.5,3/25/22 1:05,3/25/22 1:05,3/25/22 1:05
76551054,USFS 1079,,,0.012,0.011,16.7,1,221,15.6,37,20,14.1,17.9,0,,PM 2.5,3/25/22 2:05,3/25/22 2:05,3/25/22 2:05
76551650,USFS 1079,,,0.006,0.005,16.7,0.9,222,15,37,21,14.1,16.9,0,,PM 2.5,3/25/22 3:05,3/25/22 3:06,3/25/22 3:06
76552202,USFS 1079,,,0.02,0.025,16.7,1.3,211,13.2,51,26,14.1,15.8,0,,PM 2.5,3/25/22 4:05,3/25/22 4:05,3/25/22 4:05
76552614,USFS 1079,,,0.01,0.009,16.7,1.3,215,12.8,61,31,14.1,15,0,,PM 2.5,3/25/22 5:05,3/25/22 5:05,3/25/22 5:05
76553027,USFS 1079,,,0.009,0.008,16.7,1.3,215,12,67,34,14.1,14,0,,PM 2.5,3/25/22 6:06,3/25/22 6:07,3/25/22 6:07
76553439,USFS 1079,,,0.007,0.006,16.7,1.3,217,11.6,70,36,14.1,13.5,0,,PM 2.5,3/25/22 7:05,3/25/22 7:06,3/25/22 7:06
76553845,USFS 1079,,,0.007,0.013,16.7,1.1,213,11.2,72,37,14.1,13.1,0,,PM 2.5,3/25/22 8:05,3/25/22 8:06,3/25/22 8:06
76554244,USFS 1079,,,0.01,0.006,16.7,0.7,212,11,73,36,14.1,13.4,0,,PM 2.5,3/25/22 9:05,3/25/22 9:05,3/25/22 9:05
76554884,USFS 1079,,,0.006,0.005,16.7,1.3,217,11.4,72,36,14.1,13.6,0,,PM 2.5,3/25/22 10:05,3/25/22 10:05,3/25/22 10:05
76556607,USFS 1079,,,0.008,0.008,16.7,1.1,218,11.6,72,37,14.1,13.5,0,,PM 2.5,3/25/22 11:05,3/25/22 11:06,3/25/22 11:06
76558713,USFS 1079,,,0.033,0.033,16.7,1.1,215,11.9,71,36,14.1,13.9,0,,PM 2.5,3/25/22 12:05,3/25/22 12:06,3/25/22 12:06
76560131,USFS 1079,,,0.015,0.011,16.7,1,225,12,71,36,14.1,14.1,0,,PM 2.5,3/25/22 13:05,3/25/22 13:05,3/25/22 13:05
76560904,USFS 1079,,,-0.004,-0.002,16.7,1.1,281,14.3,56,29,14.1,16.1,0,,PM 2.5,3/25/22 14:05,3/25/22 14:06,3/25/22 14:06
76561673,USFS 1079,,,0.007,0.012,16.7,1.8,307,16.7,40,20,14.1,20.4,0,,PM 2.5,3/25/22 15:05,3/25/22 15:05,3/25/22 15:05
76562559,USFS 1079,,,0,-0.004,16.7,2.3,275,17.7,34,18,14.1,20.8,0,,PM 2.5,3/25/22 16:05,3/25/22 16:05,3/25/22 16:05
76563474,USFS 1079,,,0.001,0.004,16.7,2.4,255,18.4,32,17,14.1,20.9,0,,PM 2.5,3/25/22 17:05,3/25/22 17:05,3/25/22 17:05
76564406,USFS 1079,,,0.004,0,16.7,2.2,286,19.4,30,17,14.1,21.9,0,,PM 2.5,3/25/22 18:05,3/25/22 18:05,3/25/22 18:05
76565713,USFS 1079,,,0.007,0.005,16.7,2.5,278,20,29,15,14.1,23.7,0,,PM 2.5,3/25/22 19:05,3/25/22 19:05,3/25/22 19:05
76566835,USFS 1079,,,0,0.001,16.7,2.3,280,20.6,28,14,14.1,25.6,0,,PM 2.5,3/25/22 20:05,3/25/22 20:05,3/25/22 20:05
76568003,USFS 1079,,,0.006,0.007,16.7,2.1,278,20.5,29,14,14,26,0,,PM 2.5,3/25/22 21:05,3/25/22 21:06,3/25/22 21:06
76569731,USFS 1079,,,0.003,0.003,16.7,2.1,283,20.7,28,13,14,26.5,0,,PM 2.5,3/25/22 22:05,3/25/22 22:05,3/25/22 22:05
