MasterTable_ID,Alias,Latitude,Longitude,COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Oceaneering Unit Voltage,Type,TimeStamp,PDate
76423469,USFS 1078,,,-0.000,0.005,16.7,0.9,176,11.9,91,45,13.7,21.3,0,,PM 2.5,3/18/2022 2:34:26 PM,3/18/2022 2:35:00 PM
76423975,USFS 1078,,,-0.005,-0.005,8.0,0.5,110,13.7,84,54,14.0,19.4,256,,PM 2.5,3/18/2022 3:05:13 PM,3/18/2022 3:05:00 PM
76424117,USFS 1078,32.45255,-84.77652,,,,,,,,,,,,12.5,,3/18/2022 3:14:39 PM,3/18/2022 3:15:00 PM
76425022,USFS 1078,,,0.011,0.013,16.7,1.3,149,13.1,89,49,13.6,22.1,0,,PM 2.5,3/18/2022 4:05:13 PM,3/18/2022 4:05:00 PM
76425951,USFS 1078,,,0.007,0.005,16.7,1.1,87,13.0,91,49,13.6,22.6,0,,PM 2.5,3/18/2022 5:05:13 PM,3/18/2022 5:05:00 PM
76426942,USFS 1078,,,0.002,0.007,16.7,1.8,100,13.1,92,50,13.6,22.5,0,,PM 2.5,3/18/2022 6:05:14 PM,3/18/2022 6:05:00 PM
76428051,USFS 1078,,,0.004,-0.000,16.7,0.8,111,13.4,92,52,13.6,22.3,0,,PM 2.5,3/18/2022 7:05:14 PM,3/18/2022 7:05:00 PM
76429031,USFS 1078,,,0.004,0.002,16.7,0.3,126,13.6,91,51,13.6,22.4,0,,PM 2.5,3/18/2022 8:05:14 PM,3/18/2022 8:05:00 PM
76429912,USFS 1078,,,-0.000,0.001,16.7,0.3,130,13.9,90,49,13.6,23.3,0,,PM 2.5,3/18/2022 9:05:13 PM,3/18/2022 9:05:00 PM
76431572,USFS 1078,,,-0.000,0.002,16.7,0.3,122,14.2,90,47,13.6,24.1,0,,PM 2.5,3/18/2022 10:05:14 PM,3/18/2022 10:05:00 PM
76433361,USFS 1078,,,0.002,-0.001,16.7,0.3,122,14.5,90,46,13.5,24.9,0,,PM 2.5,3/18/2022 11:05:13 PM,3/18/2022 11:05:00 PM
76434472,USFS 1078,,,0.006,0.006,16.7,0.3,143,15.2,87,45,13.6,25.0,0,,PM 2.5,3/19/2022 12:05:14 AM,3/19/2022 12:05:00 AM
76434977,USFS 1078,,,0.001,-0.001,16.6,0.3,144,15.1,88,46,13.6,25.1,0,,PM 2.5,3/19/2022 1:05:13 AM,3/19/2022 1:05:00 AM
76435423,USFS 1078,,,-0.002,0.002,16.7,0.3,147,15.2,87,46,13.6,25.0,0,,PM 2.5,3/19/2022 2:05:13 AM,3/19/2022 2:05:00 AM
76435851,USFS 1078,,,0.006,0.007,16.7,0.3,155,14.9,87,45,13.6,24.9,0,,PM 2.5,3/19/2022 3:05:13 AM,3/19/2022 3:05:00 AM
76436294,USFS 1078,,,-0.001,-0.003,16.7,0.3,151,15.1,87,45,13.6,25.1,0,,PM 2.5,3/19/2022 4:05:14 AM,3/19/2022 4:05:00 AM
76436763,USFS 1078,,,0.005,0.004,16.7,0.3,162,16.0,88,46,13.6,26.1,0,,PM 2.5,3/19/2022 5:05:14 AM,3/19/2022 5:05:00 AM
76437183,USFS 1078,,,0.003,0.002,16.7,0.3,169,16.9,89,45,13.6,27.2,0,,PM 2.5,3/19/2022 6:05:13 AM,3/19/2022 6:06:00 AM
76437611,USFS 1078,,,0.003,0.005,16.7,0.3,174,17.6,90,46,13.6,27.8,0,,PM 2.5,3/19/2022 7:05:13 AM,3/19/2022 7:05:00 AM
76438055,USFS 1078,,,0.011,0.013,16.7,0.3,180,18.2,89,45,13.6,28.5,0,,PM 2.5,3/19/2022 8:05:13 AM,3/19/2022 8:06:00 AM
76438491,USFS 1078,,,0.008,0.008,16.7,0.3,183,18.4,89,45,13.6,28.6,0,,PM 2.5,3/19/2022 9:05:13 AM,3/19/2022 9:05:00 AM
76439208,USFS 1078,,,0.007,0.005,16.7,0.3,193,18.3,89,45,13.6,28.2,0,,PM 2.5,3/19/2022 10:05:13 AM,3/19/2022 10:05:00 AM
76440302,USFS 1078,,,0.017,0.025,16.7,0.3,210,17.6,89,45,13.7,27.4,0,,PM 2.5,3/19/2022 11:05:15 AM,3/19/2022 11:05:00 AM
76441630,USFS 1078,,,0.020,0.021,16.7,0.3,227,16.2,84,44,13.9,24.4,0,,PM 2.5,3/19/2022 12:05:14 PM,3/19/2022 12:06:00 PM
76442588,USFS 1078,,,0.011,0.005,16.7,0.3,240,14.3,77,44,14.0,21.1,0,,PM 2.5,3/19/2022 1:05:14 PM,3/19/2022 1:05:00 PM
76443532,USFS 1078,,,0.003,0.002,16.7,0.3,255,14.1,73,42,14.0,20.3,0,,PM 2.5,3/19/2022 2:05:14 PM,3/19/2022 2:05:00 PM
76444315,USFS 1078,,,-0.005,-0.005,16.7,0.3,284,15.5,65,37,14.0,22.1,0,,PM 2.5,3/19/2022 3:05:14 PM,3/19/2022 3:05:00 PM
76445268,USFS 1078,,,0.007,0.011,16.7,0.3,273,17.1,54,28,14.0,25.7,0,,PM 2.5,3/19/2022 4:05:13 PM,3/19/2022 4:05:00 PM
76446016,USFS 1078,,,0.004,0.003,16.7,0.3,224,18.2,48,24,14.0,27.5,0,,PM 2.5,3/19/2022 5:05:13 PM,3/19/2022 5:05:00 PM
76446926,USFS 1078,,,-0.001,-0.001,16.7,0.3,203,19.0,44,23,14.0,28.1,0,,PM 2.5,3/19/2022 6:05:13 PM,3/19/2022 6:05:00 PM
76447826,USFS 1078,,,0.008,0.001,16.7,0.3,203,19.9,38,20,14.0,28.8,0,,PM 2.5,3/19/2022 7:05:13 PM,3/19/2022 7:05:00 PM
76448452,USFS 1078,,,-0.003,0.002,16.7,1.8,244,20.5,34,18,13.9,29.6,0,,PM 2.5,3/19/2022 8:05:13 PM,3/19/2022 8:05:00 PM
76449269,USFS 1078,,,0.002,0.003,16.7,1.7,239,20.9,33,17,13.9,30.5,0,,PM 2.5,3/19/2022 9:05:13 PM,3/19/2022 9:05:00 PM
76450063,USFS 1078,,,0.004,0.004,16.7,1.5,256,20.1,34,18,13.9,29.7,0,,PM 2.5,3/19/2022 10:05:13 PM,3/19/2022 10:05:00 PM
76451241,USFS 1078,,,0.002,0.003,16.7,1.2,227,19.0,39,20,13.9,27.7,0,,PM 2.5,3/19/2022 11:05:15 PM,3/19/2022 11:05:00 PM
76451889,USFS 1078,,,0.004,0.008,16.7,0.7,221,17.1,46,25,14.0,23.5,0,,PM 2.5,3/20/2022 12:05:14 AM,3/20/2022 12:05:00 AM
76452318,USFS 1078,,,0.004,0.004,16.6,0.5,235,14.4,53,29,14.0,20.1,0,,PM 2.5,3/20/2022 1:05:14 AM,3/20/2022 1:05:00 AM
76452780,USFS 1078,,,0.003,0.007,16.7,0.4,288,12.8,59,33,14.0,17.9,0,,PM 2.5,3/20/2022 2:05:14 AM,3/20/2022 2:05:00 AM
76453185,USFS 1078,,,0.004,-0.001,16.7,0.4,313,11.0,68,38,14.0,15.9,0,,PM 2.5,3/20/2022 3:05:14 AM,3/20/2022 3:05:00 AM
76453600,USFS 1078,,,0.003,-0.000,16.7,0.6,326,10.6,70,40,14.0,14.8,0,,PM 2.5,3/20/2022 4:05:13 AM,3/20/2022 4:05:00 AM
76454006,USFS 1078,,,0.003,0.003,16.7,0.6,321,10.0,70,41,14.0,14.3,0,,PM 2.5,3/20/2022 5:05:13 AM,3/20/2022 5:05:00 AM
76454411,USFS 1078,,,0.004,0.006,16.7,0.7,322,10.1,67,42,14.0,13.9,0,,PM 2.5,3/20/2022 6:05:14 AM,3/20/2022 6:05:00 AM
76454826,USFS 1078,,,0.009,0.010,16.7,0.5,294,8.7,72,43,14.0,13.3,0,,PM 2.5,3/20/2022 7:05:13 AM,3/20/2022 7:05:00 AM
76455235,USFS 1078,,,-0.002,-0.004,16.7,0.3,275,6.8,78,44,13.9,12.1,0,,PM 2.5,3/20/2022 8:05:14 AM,3/20/2022 8:05:00 AM
76455636,USFS 1078,,,0.002,0.001,16.7,0.4,288,5.7,82,45,13.9,12.0,0,,PM 2.5,3/20/2022 9:05:13 AM,3/20/2022 9:05:00 AM
76456059,USFS 1078,,,-0.000,0.006,16.7,0.5,297,5.1,83,45,13.8,12.0,0,,PM 2.5,3/20/2022 10:05:13 AM,3/20/2022 10:06:00 AM
76456721,USFS 1078,,,0.010,0.012,16.7,0.5,290,4.1,84,45,13.8,11.5,0,,PM 2.5,3/20/2022 11:05:13 AM,3/20/2022 11:05:00 AM
76457757,USFS 1078,,,0.002,-0.005,16.7,0.4,271,3.0,87,45,13.8,10.7,0,,PM 2.5,3/20/2022 12:05:14 PM,3/20/2022 12:05:00 PM
76458458,USFS 1078,,,0.005,0.008,16.7,0.5,117,4.6,87,44,13.8,12.6,0,,PM 2.5,3/20/2022 1:05:14 PM,3/20/2022 1:05:00 PM
76459154,USFS 1078,,,-0.005,-0.005,16.7,1.0,114,8.9,72,39,14.0,15.7,0,,PM 2.5,3/20/2022 2:05:14 PM,3/20/2022 2:06:00 PM
76459728,USFS 1078,,,0.001,0.003,16.7,1.0,314,13.2,51,29,14.0,20.8,0,,PM 2.5,3/20/2022 3:05:13 PM,3/20/2022 3:05:00 PM
76460305,USFS 1078,,,0.007,0.006,16.7,1.8,320,16.5,34,20,14.0,24.9,0,,PM 2.5,3/20/2022 4:05:13 PM,3/20/2022 4:05:00 PM
76460812,USFS 1078,,,0.001,-0.002,16.7,2.2,323,18.7,28,16,14.0,26.8,0,,PM 2.5,3/20/2022 5:05:13 PM,3/20/2022 5:05:00 PM
76461332,USFS 1078,,,0.003,0.005,16.7,2.3,312,20.3,25,15,14.0,28.2,0,,PM 2.5,3/20/2022 6:05:13 PM,3/20/2022 6:05:00 PM
76462198,USFS 1078,,,0.001,0.004,16.7,3.1,334,20.8,24,15,14.0,28.3,0,,PM 2.5,3/20/2022 7:05:13 PM,3/20/2022 7:05:00 PM
76462783,USFS 1078,,,0.003,0.001,16.7,2.6,329,21.9,23,14,14.0,29.7,0,,PM 2.5,3/20/2022 8:05:13 PM,3/20/2022 8:05:00 PM
76463467,USFS 1078,,,0.001,0.004,16.7,2.1,328,22.5,20,12,13.9,31.0,0,,PM 2.5,3/20/2022 9:05:13 PM,3/20/2022 9:05:00 PM
76464249,USFS 1078,,,-0.001,-0.005,16.7,2.6,340,21.8,21,13,13.9,30.2,0,,PM 2.5,3/20/2022 10:05:14 PM,3/20/2022 10:05:00 PM
76464714,USFS 1078,,,0.009,0.008,16.7,1.7,337,20.8,22,14,13.9,28.6,0,,PM 2.5,3/20/2022 11:05:14 PM,3/20/2022 11:05:00 PM
76465111,USFS 1078,32.45255,-84.77652,,,,,,,,,,,,13.2,,3/20/2022 11:56:07 PM,3/20/2022 11:56:00 PM
76465181,USFS 1078,,,0.003,0.004,16.7,1.1,329,18.6,27,17,13.9,24.4,0,,PM 2.5,3/21/2022 12:05:14 AM,3/21/2022 12:05:00 AM
76465660,USFS 1078,,,0.001,0.001,16.6,0.4,283,14.0,39,20,14.0,20.3,0,,PM 2.5,3/21/2022 1:05:13 AM,3/21/2022 1:05:00 AM
76466065,USFS 1078,,,-0.000,0.003,16.7,0.8,319,12.9,40,24,14.0,17.3,0,,PM 2.5,3/21/2022 2:05:13 AM,3/21/2022 2:05:00 AM
76466473,USFS 1078,,,0.009,0.010,16.7,0.4,347,10.0,55,29,14.0,15.4,0,,PM 2.5,3/21/2022 3:05:14 AM,3/21/2022 3:05:00 AM
76466874,USFS 1078,,,0.008,0.008,16.7,0.3,201,7.7,66,34,14.0,13.1,0,,PM 2.5,3/21/2022 4:05:13 AM,3/21/2022 4:05:00 AM
76467278,USFS 1078,,,0.004,0.006,16.7,0.4,23,6.6,74,38,14.0,11.6,0,,PM 2.5,3/21/2022 5:05:13 AM,3/21/2022 5:05:00 AM
76467679,USFS 1078,,,0.013,0.007,16.7,0.4,100,5.6,79,41,14.0,10.5,0,,PM 2.5,3/21/2022 6:05:14 AM,3/21/2022 6:06:00 AM
76468085,USFS 1078,,,0.008,0.011,16.7,0.4,75,4.5,84,44,14.0,9.6,0,,PM 2.5,3/21/2022 7:05:13 AM,3/21/2022 7:05:00 AM
76468504,USFS 1078,,,0.030,0.034,16.7,0.3,23,3.6,85,44,14.0,8.8,0,,PM 2.5,3/21/2022 8:05:14 AM,3/21/2022 8:05:00 AM
76468894,USFS 1078,,,0.032,0.029,16.7,0.4,269,3.4,86,45,13.9,8.9,0,,PM 2.5,3/21/2022 9:05:14 AM,3/21/2022 9:05:00 AM
76469397,USFS 1078,,,0.012,0.013,16.7,0.4,291,2.6,87,45,13.9,8.4,0,,PM 2.5,3/21/2022 10:05:13 AM,3/21/2022 10:05:00 AM
76470549,USFS 1078,,,0.039,0.018,16.7,0.4,102,2.0,87,45,13.9,8.2,0,,PM 2.5,3/21/2022 11:05:14 AM,3/21/2022 11:05:00 AM
76472149,USFS 1078,,,0.023,0.044,16.7,0.3,326,1.7,88,45,13.9,7.8,0,,PM 2.5,3/21/2022 12:05:13 PM,3/21/2022 12:06:00 PM
76473951,USFS 1078,,,0.008,0.002,16.7,0.4,75,4.3,86,44,13.8,10.5,0,,PM 2.5,3/21/2022 1:05:14 PM,3/21/2022 1:05:00 PM
76475457,USFS 1078,,,-0.005,-0.005,16.7,0.8,58,11.3,57,33,13.9,16.6,0,,PM 2.5,3/21/2022 2:05:13 PM,3/21/2022 2:06:00 PM
76476315,USFS 1078,,,0.003,0.001,16.7,1.8,87,16.2,37,22,13.9,23.0,0,,PM 2.5,3/21/2022 3:05:13 PM,3/21/2022 3:05:00 PM
76477179,USFS 1078,,,0.003,-0.001,16.7,2.2,93,19.9,23,14,13.9,27.5,0,,PM 2.5,3/21/2022 4:05:13 PM,3/21/2022 4:05:00 PM
76477856,USFS 1078,,,0.005,0.007,16.7,2.6,117,21.1,20,12,13.9,29.6,0,,PM 2.5,3/21/2022 5:05:13 PM,3/21/2022 5:05:00 PM
76478736,USFS 1078,,,0.001,-0.000,16.7,2.4,124,22.7,18,11,13.9,31.1,0,,PM 2.5,3/21/2022 6:05:13 PM,3/21/2022 6:05:00 PM
76479655,USFS 1078,,,0.003,0.003,16.7,2.2,106,23.7,15,10,13.8,32.3,0,,PM 2.5,3/21/2022 7:05:13 PM,3/21/2022 7:06:00 PM
76480672,USFS 1078,,,0.002,0.003,16.7,2.4,133,24.2,15,9,13.8,33.4,0,,PM 2.5,3/21/2022 8:05:14 PM,3/21/2022 8:06:00 PM
76482120,USFS 1078,,,0.002,-0.000,16.7,2.4,133,24.3,16,9,13.8,33.5,0,,PM 2.5,3/21/2022 9:05:14 PM,3/21/2022 9:05:00 PM
76483977,USFS 1078,,,0.005,0.006,16.7,2.3,129,23.8,17,10,13.8,33.1,0,,PM 2.5,3/21/2022 10:05:13 PM,3/21/2022 10:05:00 PM
76485390,USFS 1078,,,0.004,0.001,16.7,2.3,131,22.7,19,11,13.8,30.9,0,,PM 2.5,3/21/2022 11:05:13 PM,3/21/2022 11:05:00 PM
76486249,USFS 1078,,,0.005,0.008,16.7,1.2,118,20.5,23,13,13.8,26.7,0,,PM 2.5,3/22/2022 12:05:13 AM,3/22/2022 12:05:00 AM
76486707,USFS 1078,,,0.001,0.003,16.6,0.3,111,16.6,32,18,14.0,23.0,0,,PM 2.5,3/22/2022 1:05:13 AM,3/22/2022 1:05:00 AM
76487123,USFS 1078,,,0.007,0.007,16.7,0.3,32,14.4,38,21,14.0,19.9,0,,PM 2.5,3/22/2022 2:05:14 AM,3/22/2022 2:05:00 AM
76487567,USFS 1078,,,0.002,0.004,16.7,0.3,80,12.9,43,23,14.0,18.0,0,,PM 2.5,3/22/2022 3:05:13 AM,3/22/2022 3:05:00 AM
76487963,USFS 1078,,,0.013,0.012,16.7,0.4,152,11.7,50,26,14.0,16.6,0,,PM 2.5,3/22/2022 4:05:13 AM,3/22/2022 4:05:00 AM
76488362,USFS 1078,,,-0.000,0.001,16.7,0.8,137,13.3,48,29,14.0,16.6,0,,PM 2.5,3/22/2022 5:05:13 AM,3/22/2022 5:05:00 AM
76488765,USFS 1078,,,0.007,0.005,16.7,1.3,114,14.5,50,31,13.9,17.7,0,,PM 2.5,3/22/2022 6:05:13 AM,3/22/2022 6:06:00 AM
76489165,USFS 1078,,,0.013,0.014,16.7,1.1,108,13.8,57,34,13.9,17.8,0,,PM 2.5,3/22/2022 7:05:13 AM,3/22/2022 7:06:00 AM
76489571,USFS 1078,,,0.005,0.006,16.7,1.3,100,13.5,62,37,13.9,17.7,0,,PM 2.5,3/22/2022 8:05:13 AM,3/22/2022 8:05:00 AM
76489978,USFS 1078,,,0.006,0.006,16.7,0.8,96,13.1,66,39,14.0,17.3,0,,PM 2.5,3/22/2022 9:05:13 AM,3/22/2022 9:05:00 AM
